2011-12-02 17:53:16 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-02 20:59:56 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-02 21:03:54 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 15:28:45 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 15:53:01 NSL需求報表	-2147467259	[DBNETLIB][ConnectionWrite (send()).]一般網路錯誤。 查閱您的網路文件。	
2011-12-05 15:59:47 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 16:17:32 NSL需求報表	-2147467259	[DBNETLIB][ConnectionWrite (send()).]一般網路錯誤。 查閱您的網路文件。	
2011-12-05 18:42:16 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:03 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:19 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:56 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:47:31 訂單接收	3704	當物件關閉時，不允許操作。	
2011-12-05 18:48:15 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:48:45 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2011-12-05 18:49:12 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2011-12-05 18:49:35 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2014-08-28 下午 03:43:28 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-28 下午 03:44:23 POD回傳	5	程序呼叫或引數不正確	
2014-08-28 下午 03:44:24 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-28 下午 03:44:34 POD回傳	5	程序呼叫或引數不正確	
2014-08-28 下午 03:44:35 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-28 下午 03:47:07 POD回傳	5	程序呼叫或引數不正確	
2014-08-28 下午 03:47:08 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-28 下午 03:52:23 POD回傳	53	找不到檔案	
2014-08-28 下午 03:52:25 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-28 下午 03:53:50 POD回傳	53	找不到檔案	
2014-08-28 下午 03:53:52 POD回傳	-2147168242	沒有正在作用的異動。	
2014-08-29 下午 01:15:48 訂單接收	32755	已選取「取消」。	
2014-09-01 下午 03:52:15 訂單接收	32755	已選取「取消」。	
2014-09-01 下午 03:56:13 訂單接收	32755	已選取「取消」。	
2014-09-10 下午 04:55:12 訂單接收	32755	已選取「取消」。	
2014-09-12 上午 10:27:10 POD回傳	-2147217900	行 1: ')' 附近的語法不正確。	
2014-09-12 上午 11:29:45 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-12 下午 03:50:33 毛寶下貨收現查詢	-2147217900	無效的資料行名稱 'delverydate'。	
2014-09-16 上午 11:02:01 POD回傳	-2147217865	無效的物件名稱 'receipt'。	
2014-09-16 上午 11:05:09 POD回傳	5	程序呼叫或引數不正確	
2014-09-16 上午 11:05:50 POD回傳	5	程序呼叫或引數不正確	
2014-09-16 下午 02:10:11 POD回傳	-2147217900	無效的資料行名稱 'exten'。	
2014-09-16 下午 05:28:06 Recordset2Excel	3704	當物件關閉時，不允許操作。	轉EXECL錯誤!!
2014-09-17 下午 03:27:18 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-19 下午 01:44:21 訂單接收	32755	已選取「取消」。	
2014-09-25 上午 11:02:21 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-25 上午 11:27:35 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-25 下午 01:36:20 BestTRP	76	找不到路徑	檔案名稱： D:\\其他配送通知20140922 (結單).xls
2014-09-26 上午 11:46:00 BestTRP	-2147217873	PRIMARY KEY 違反條件約束 'PK_CustOrders'。無法在物件 'CustOrders' 上插入重複索引鍵。	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 上午 11:46:50 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 下午 12:04:34 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 下午 12:18:49 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 下午 12:54:55 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 下午 02:44:50 BestTRP	70	沒有使用權限	主檔檔案名稱： ST140923173606BB.TXT明細檔案名稱：SD140923173606BB.TXT
2014-09-26 下午 04:01:52 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 04:02:52 POD回傳	91	沒有設定物件變數或 With 區塊變數	
2014-09-26 下午 04:03:55 POD回傳	91	沒有設定物件變數或 With 區塊變數	
2014-09-26 下午 04:56:24 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 04:57:05 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 04:57:35 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 04:58:34 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 04:59:56 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-26 下午 06:00:22 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:02:11 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:02:28 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:02:49 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:07:10 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:08:55 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:11:47 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:12:37 訂單維護作業 	13	型態不符	
2014-09-26 下午 06:24:46 POD回傳	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-29 上午 09:20:55 訂單維護作業 	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-09-29 下午 05:47:07 BestTRP	76	找不到路徑	檔案名稱： 
2014-09-29 下午 05:48:45 BestTRP	-2147217913	從字元 (char) 字串轉換到 datetime 的語法錯誤。	檔案名稱： 
2014-09-30 上午 10:26:06 BestTRP	-2147217913	從字元 (char) 字串轉換到 datetime 的語法錯誤。	檔案名稱： 
2014-09-30 上午 10:26:19 BestTRP	-2147217913	從字元 (char) 字串轉換到 datetime 的語法錯誤。	檔案名稱： 
2014-09-30 上午 10:28:05 BestTRP	3704	當物件關閉時，不允許操作。	檔案名稱： 
2014-10-01 下午 06:01:31 BestTRP	76	找不到路徑	主檔檔案名稱： ST140930103206BB.TXT明細檔案名稱：SD140930103206BB.TXT
2014-10-03 上午 10:42:06 POD回傳	5	程序呼叫或引數不正確	
2014-10-03 下午 12:07:15 POD回傳	-2147217900	資料行 'cod.OriginalQty' 在選取清單中無效，因為它並未包含在彙總函數或 GROUP BY 子句中。	
2014-10-17 上午 11:34:12 出車確認	-2147217873	PRIMARY KEY 違反條件約束 'PK_SDN02T'。無法在物件 'SDN02T' 上插入重複索引鍵。	frm_OP_RouteConfirm出車確認-建立路線編號
2014-10-22 下午 03:03:15 中南區車號匯入	5	程序呼叫或引數不正確	
2014-10-22 下午 03:06:19 中南區車號匯入	5	程序呼叫或引數不正確	
2014-10-22 下午 03:07:17 中南區車號匯入	5	程序呼叫或引數不正確	
2014-10-23 下午 03:37:42 Interface Log	-2147217865	無效的物件名稱 'interfacelog'。	
2014-10-24 下午 02:36:57 中南區車號匯入	-2147217900	行 1: '1460142182' 附近的語法不正確。	
2014-10-24 下午 02:46:10 中南區車號匯入	-2147217900	行 1: '0' 附近的語法不正確。	
2014-10-24 下午 02:47:29 中南區車號匯入	-2147217900	行 1: '0' 附近的語法不正確。	
2014-10-24 下午 02:48:24 中南區車號匯入	-2147217900	INSERT 陳述式中的資料行數量小於 VALUES 子句中所指定的值。在 VALUES 子句中的數量值必須和 INSERT 陳述式中所指定的資料行數量相符。	
2014-10-24 下午 02:53:31 中南區車號匯入	-2147217900	彙總可能沒有出現在 UPDATE 陳述式的設定清單中。	
2014-10-24 下午 02:54:41 中南區車號匯入	-2147217900	彙總可能沒有出現在 UPDATE 陳述式的設定清單中。	
2014-10-24 下午 03:47:56 中南區車號匯入	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-10-24 下午 03:49:48 中南區車號匯入	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-10-27 上午 10:29:37 訂單接收	32755	已選取「取消」。	
2014-10-28 上午 11:54:50 中南區車號匯入	-2147217900	無效的資料行名稱 'trp_type'。	
2014-10-28 上午 11:56:59 中南區車號匯入	-2147217900	無效的資料行名稱 'trp_type'。	
2014-10-28 下午 01:56:39 Recordset2Excel	1004	找不到 'C:\'。請檢查檔名是否有拼錯，或是檔案位置是否正確。

如果您是使用 [檔案] 功能表最下方的最近使用檔案清單來開啟檔案，請檢查這個檔案是否已被更改名稱、移動至其它地方或刪除。	請確認儲存格(0@)，資料是否有誤！
2014-10-28 下午 01:56:44 Recordset2Excel	1004	找不到 'C:\'。請檢查檔名是否有拼錯，或是檔案位置是否正確。

如果您是使用 [檔案] 功能表最下方的最近使用檔案清單來開啟檔案，請檢查這個檔案是否已被更改名稱、移動至其它地方或刪除。	請確認儲存格(0@)，資料是否有誤！
2014-10-30 下午 04:10:18 POD回傳	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2014-10-31 下午 04:13:34 中南區車號匯入	-2147467259	因處於手動或分散式異動模式，所以無法建立新連線。	
2014-11-05 下午 04:42:25 金盛世其他派車訂單匯入	13	型態不符	請確認儲存格(2G)，資料是否有誤！
2014-11-05 下午 05:21:37 簽單確認	-2147467259	因處於手動或分散式異動模式，所以無法建立新連線。	
2014-11-06 上午 10:48:17 簽單確認	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2014-11-06 上午 10:48:22 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:48:43 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:48:44 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:02 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:03 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:09 簽單確認	3704	當物件關閉時，不允許操作。	
2014-11-06 上午 10:49:12 簽單確認	3704	當物件關閉時，不允許操作。	
2014-11-06 上午 10:49:46 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:48 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:56 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 10:49:58 簽單確認	3367	物件已經在集合物件中。無法附加。	
2014-11-06 上午 11:10:09 簽單確認	-2147217900	行 1: 'rtrim' 附近的語法不正確。	
2014-11-06 上午 11:10:10 簽單確認	-2147217900	行 1: 'rtrim' 附近的語法不正確。	
2014-11-06 上午 11:15:28 簽單確認	-2147467259	子查詢的傳回值不只一個。這種狀況在子查詢之後有 =、!=、<、<=、>、>= 或是子查詢作為運算式使用時是不允許的。	
2014-11-06 上午 11:15:31 簽單確認	-2147467259	子查詢的傳回值不只一個。這種狀況在子查詢之後有 =、!=、<、<=、>、>= 或是子查詢作為運算式使用時是不允許的。	
2014-11-06 下午 02:49:55 運費維護	-2147217900	關鍵字 'when' 附近的語法不正確。	
2014-11-06 下午 03:45:37 運費維護_0000731476	424	此處需要物件	
2014-11-07 上午 10:00:15 訂單接收	32755	已選取「取消」。	
2014-11-07 上午 10:46:27 運費維護_0000608851	6148	資料列數不正確	
2014-11-10 上午 09:13:15 簽單確認	-2147217900	行 1: '換算重' 附近的語法不正確。	
2014-11-10 上午 09:13:38 簽單確認	-2147217900	資料行前置詞 't2m' 與用於查詢中的資料表名稱或別名不符。	
2014-11-10 上午 09:16:48 簽單確認	-2147217900	資料行前置詞 't2m' 與用於查詢中的資料表名稱或別名不符。	
2014-11-11 下午 05:17:00 訂單接收	32755	已選取「取消」。	
2014-11-13 下午 01:38:26 簽單確認	383	'Text' 屬性是唯讀的	cmd_OrderQuery_Click()
BestTRP	2014-11-17 下午 01:17:45	0	排車轉訂單	WMS: 0000286545,TMS: F141118001,LMBO01,0000731899,SP14001625          
2014-11-17 下午 01:17:45 排車資料回傳設定	-2147217913	從字元 (char) 字串轉換到 datetime 的語法錯誤。	回傳設定確認
BestTRP	2014-11-17 下午 01:18:19	0	排車轉訂單	WMS: 0000286545,TMS: F141118001,LMBO01,0000731899,SP14001625          
2014-11-17 下午 01:23:49 排車資料回傳設定	-2147217900	dbo62906: Zero rows affected updating table ORDERS. (ntrOrderDetailAdd) (  SQLSvr MESSAGE=0 )                                                                                                                                                             	回傳設定確認
BestTRP	2014-11-17 下午 01:23:55	0	排車轉訂單	WMS: 0000286545,TMS: F141118001,LMBO01,0000731899,SP14001625          
BestTRP	2014-11-17 下午 03:06:30	0	排車轉訂單	WMS: 0000286546,TMS: F141118002,LMBO01,0000731897,SP14001623          
2014-11-17 下午 04:48:52 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-18 下午 03:26:46 運費維護	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2014-11-27 下午 06:22:37 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:31:55 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:33:21 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:37:03 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:38:53 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:45:04 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-27 下午 06:52:51 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-28 上午 09:19:36 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-28 上午 09:30:52 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-11-28 上午 09:32:27 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2014-12-09 下午 02:36:45 MBO回單檢核表	-2147217900	行 1: ',' 附近的語法不正確。	
2014-12-09 下午 03:40:11 MBO回單檢核表	-2147217900	行 1: ')' 附近的語法不正確。	
2014-12-09 下午 03:43:38 MBO回單檢核表	-2147217900	行 1: ')' 附近的語法不正確。	
2014-12-09 下午 03:52:06 MBO回單檢核表	-2147217900	行 1: ')' 附近的語法不正確。	
2014-12-09 下午 03:53:51 MBO回單檢核表	-2147217900	行 1: ')' 附近的語法不正確。	
2014-12-09 下午 05:05:00 BestTRP	-2147217913	從字元 (char) 字串轉換到 datetime 的語法錯誤。	檔案名稱： 
2014-12-10 上午 09:43:38 POD回傳	-2147217900	關鍵字 'from' 附近的語法不正確。	
2014-12-10 上午 09:47:14 POD回傳	52	不正確的檔案名稱或數目	
2014-12-10 上午 09:47:19 POD回傳	52	不正確的檔案名稱或數目	
2014-12-10 上午 09:47:21 POD回傳	52	不正確的檔案名稱或數目	
2014-12-10 上午 09:47:23 POD回傳	52	不正確的檔案名稱或數目	
2014-12-10 上午 09:47:24 POD回傳	-2147168242	沒有正在作用的異動。	
2014-12-11 上午 11:50:42 二次排車作業	380	不正確的屬性值	
2014-12-11 上午 11:50:47 二次排車作業	380	不正確的屬性值	
2014-12-11 上午 11:50:51 二次排車作業	380	不正確的屬性值	
2014-12-11 上午 11:51:19 二次排車作業	380	不正確的屬性值	
2014-12-11 上午 11:52:59 二次排車作業	380	不正確的屬性值	
2014-12-11 上午 11:53:20 二次排車作業	380	不正確的屬性值	
2014-12-12 下午 03:27:19 應收帳款明細表	-2147217865	無效的物件名稱 'trp16M'。	
2014-12-24 下午 04:39:45 MBO回單檢核表	-2147217913	轉換資料型別從 varchar 到 float 時發生錯誤。	
2014-12-26 上午 11:00:51 Recordset2Excel	3367	物件已經在集合物件中。無法附加。	欄位名稱( 車種)重複！
2014-12-26 上午 11:00:52 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2014-12-26 上午 11:01:16 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2014-12-26 下午 02:10:45 POD回傳	52	不正確的檔案名稱或數目	
2014-12-26 下午 02:11:34 POD回傳	52	不正確的檔案名稱或數目	
2014-12-26 下午 02:11:36 POD回傳	-2147168242	沒有正在作用的異動。	
2015-01-12 上午 10:24:35 ABT需求報表	-2147217900	行 1: ',' 附近的語法不正確。	
2015-01-12 上午 11:37:38 ABT需求報表	-2147217865	無效的物件名稱 'trt02t'。	
2015-07-21 19:50:57 ABT需求報表	-2147217900	關鍵字 'set' 附近的語法不正確。	
2015-07-21 19:51:45 ABT需求報表	-2147217900	SELECT INTO 陳述式的來源和目標資料表不可為同一個。	
2015-07-21 19:54:30 訂單維護作業 	-2147168242	沒有正在作用的異動。	
2015-07-22 10:43:11 POD回傳	-2147220973	該傳輸無法連線到伺服器。
	
2015-07-22 10:43:25 POD回傳	3704	當物件關閉時，不允許操作。	
2015-07-22 17:00:32 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2015-07-22 17:00:52 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2015-07-23 17:21:27 ABT需求報表	-2147217900	關鍵字 'select' 附近的語法不正確。	
2015-07-23 17:22:34 ABT需求報表	-2147217900	行 1: ',' 附近的語法不正確。	
2015-07-23 17:23:14 ABT需求報表	3704	當物件關閉時，不允許操作。	
2015-07-23 17:23:22 ABT需求報表	3704	當物件關閉時，不允許操作。	
2015-07-23 17:23:57 ABT需求報表	3704	當物件關閉時，不允許操作。	
2015-07-23 17:24:16 ABT需求報表	3704	當物件關閉時，不允許操作。	
2015-07-23 17:30:18 ABT需求報表	3704	當物件關閉時，不允許操作。	
2015-07-24 18:06:07 ABT需求報表	-2147217900	行 1: ',' 附近的語法不正確。	
2015-07-24 18:06:38 ABT需求報表	-2147217900	行 1: ',' 附近的語法不正確。	
2015-07-24 18:08:04 ABT需求報表	-2147217900	行 1: ',' 附近的語法不正確。	
2015-08-27 17:22:10 Recordset2Excel	1004	無法取用'其他訂單明細.xls'。	轉EXECL錯誤!!
2015-09-04 10:47:40 簽單確認	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	cmd_OrderQuery_Click()
2015-09-04 10:48:47 簽單確認	-2147217900	'trp16m' 為無法識別的 join 選項。	cmd_OrderQuery_Click()
2015-09-04 10:49:21 簽單確認	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	cmd_OrderQuery_Click()
2015-09-04 10:52:39 簽單確認	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	cmd_OrderQuery_Click()
